transaction_id,payment_id,final_status,reason,amount_match,date_match,ledger_found,ledger_status,payment_status,date_difference,amount_difference,absolute_amount_difference,date_diff,exception_type,date_severity,risk_level,recommended_action,is_exception,bank_amount,payment_amount,normalized_reference,match_status,amount_difference_pct,same_transaction_payment_numeric_id,has_payment_id,transaction_payment_id_delta,has_normalized_reference,high_attention,ml_risk_probability,ml_prediction,ml_risk_level,ml_reason
TXN0227,PAY0227,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,182548.34,182548.34,GW-610193,MATCHED,0.0,True,1,0,YES,0,0.0356,0,LOW,No major deterministic risk factor detected
TXN0228,PAY0228,DATE_MISMATCH,Bank transaction date differs from payment date by 118 days,True,False,True,POSTED,SUCCESS,118.0,0.0,0.0,118.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,4879.34,4879.34,GW-498252,MATCHED,0.0,True,1,0,YES,1,1.0,1,CRITICAL,Date difference is 118 days
TXN0229,PAY0229,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,20254.4,20254.4,GW-718034,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0230,PAY0230,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,116108.08,116058.08,GW-887623,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9931,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0231,PAY0231,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,58488.81,58488.81,GW-191283,MATCHED,0.0,True,1,0,YES,0,0.0283,0,LOW,No major deterministic risk factor detected
TXN0232,PAY0232,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,59317.15,59317.15,GW-416984,MATCHED,0.0,True,1,0,YES,0,0.0283,0,LOW,No major deterministic risk factor detected
TXN0233,PAY0233,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,166809.11,170213.38,GW-273028,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9934,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0234,PAY0234,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0,0.0,LEDGER_EXCEPTION,NOT_APPLICABLE,HIGH,INVESTIGATE_LEDGER,True,161533.75,161533.75,GW-586453,MATCHED,0.0,True,1,0,YES,1,0.9621,1,CRITICAL,Final status is LEDGER_EXCEPTION; Ledger status is PENDING
TXN0235,PAY0235,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,124445.06,124445.06,GW-900307,MATCHED,0.0,True,1,0,YES,0,0.0229,0,LOW,No major deterministic risk factor detected
TXN0236,PAY0236,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,6106.33,6106.33,GW-671979,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0237,PAY0237,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,13512.68,13512.68,GW-292384,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0238,PAY0238,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,4824.05,4824.05,GW-738748,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0239,PAY0239,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,8326.88,8326.88,GW-624635,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0240,PAY0240,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,2203.68,4407.37,GW-789485,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0241,PAY0241,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0,5.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,3474.03,3474.03,GW-251626,MATCHED,0.0,True,1,0,YES,0,0.0589,0,LOW,No major deterministic risk factor detected
TXN0242,PAY0242,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,41156.39,41156.39,GW-113122,MATCHED,0.0,True,1,0,YES,0,0.0215,0,LOW,No major deterministic risk factor detected
TXN0243,PAY0243,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,48028.94,48028.94,GW-245435,MATCHED,0.0,True,1,0,YES,0,0.0322,0,LOW,No major deterministic risk factor detected
TXN0244,PAY0244,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,12051.05,12051.05,GW-485285,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0245,PAY0245,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,29743.06,29743.06,GW-961913,MATCHED,0.0,True,1,0,YES,0,0.0213,0,LOW,No major deterministic risk factor detected
TXN0246,PAY0246,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,185650.17,185650.17,GW-486017,MATCHED,0.0,True,1,0,YES,0,0.024,0,LOW,No major deterministic risk factor detected
TXN0247,PAY0247,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,23747.55,23747.55,GW-986781,MATCHED,0.0,True,1,0,YES,0,0.0212,0,LOW,No major deterministic risk factor detected
TXN0248,PAY0248,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,28855.4,28855.4,GW-623308,MATCHED,0.0,True,1,0,YES,0,0.0461,0,LOW,No major deterministic risk factor detected
TXN0249,PAY0249,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,30103.71,30103.71,GW-474474,MATCHED,0.0,True,1,0,YES,0,0.0213,0,LOW,No major deterministic risk factor detected
TXN0250,PAY0250,DATE_MISMATCH,Bank transaction date differs from payment date by 13 days,True,False,True,POSTED,SUCCESS,13.0,0.0,0.0,13.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,150144.42,150144.42,GW-670372,MATCHED,0.0,True,1,0,YES,1,0.9143,1,CRITICAL,Date difference is 13 days
TXN0251,PAY0251,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,41724.73,41724.73,GW-488654,MATCHED,0.0,True,1,0,YES,0,0.032,0,LOW,No major deterministic risk factor detected
TXN0252,PAY0252,DATE_MISMATCH,Bank transaction date differs from payment date by 26 days,True,False,True,POSTED,SUCCESS,26.0,0.0,0.0,26.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,138627.89,138627.89,GW-226703,MATCHED,0.0,True,1,0,YES,1,0.9848,1,CRITICAL,Date difference is 26 days
TXN0253,PAY0253,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,18641.32,18641.32,GW-982245,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0254,PAY0254,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,15489.47,15489.47,GW-352253,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0255,PAY0255,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,3695.83,3695.83,GW-235427,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0256,PAY0256,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,63575.63,63575.63,GW-240101,MATCHED,0.0,True,1,0,YES,0,0.0218,0,LOW,No major deterministic risk factor detected
TXN0257,PAY0257,DATE_MISMATCH,Bank transaction date differs from payment date by 25 days,True,False,True,POSTED,SUCCESS,25.0,0.0,0.0,25.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,23889.55,23889.55,GW-563019,MATCHED,0.0,True,1,0,YES,1,0.981,1,CRITICAL,Date difference is 25 days
TXN0258,PAY0258,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0,7.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,20116.5,20116.5,GW-493557,MATCHED,0.0,True,1,0,YES,0,0.0773,0,LOW,No major deterministic risk factor detected
TXN0259,PAY0259,DATE_MISMATCH,Bank transaction date differs from payment date by 121 days,True,False,True,POSTED,SUCCESS,121.0,0.0,0.0,121.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,3150.05,3150.05,GW-492806,MATCHED,0.0,True,1,0,YES,1,1.0,1,CRITICAL,Date difference is 121 days
TXN0260,PAY0260,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,24387.94,24387.94,GW-429397,MATCHED,0.0,True,1,0,YES,0,0.0212,0,LOW,No major deterministic risk factor detected
TXN0261,PAY0261,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,137122.77,137122.77,GW-594350,MATCHED,0.0,True,1,0,YES,0,0.0231,0,LOW,No major deterministic risk factor detected
TXN0262,PAY0262,DATE_MISMATCH,Bank transaction date differs from payment date by 20 days,True,False,True,POSTED,SUCCESS,20.0,0.0,0.0,20.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,21919.58,21919.58,GW-256606,MATCHED,0.0,True,1,0,YES,1,0.9624,1,CRITICAL,Date difference is 20 days
TXN0263,PAY0263,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,47329.15,47329.15,GW-161726,MATCHED,0.0,True,1,0,YES,0,0.0216,0,LOW,No major deterministic risk factor detected
TXN0264,PAY0264,DATE_MISMATCH,Bank transaction date differs from payment date by 6 days,True,False,True,POSTED,SUCCESS,6.0,0.0,0.0,6.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,27486.24,27486.24,GW-551335,MATCHED,0.0,True,1,0,YES,0,0.0683,0,LOW,No major deterministic risk factor detected
TXN0265,PAY0265,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,24771.31,24771.31,GW-883075,MATCHED,0.0,True,1,0,YES,0,0.0212,0,LOW,No major deterministic risk factor detected
TXN0266,PAY0266,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,34558.83,34558.83,GW-642377,MATCHED,0.0,True,1,0,YES,0,0.0214,0,LOW,No major deterministic risk factor detected
TXN0267,PAY0267,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,98275.53,98275.53,GW-970806,MATCHED,0.0,True,1,0,YES,0,0.0224,0,LOW,No major deterministic risk factor detected
TXN0268,PAY0268,DATE_MISMATCH,Bank transaction date differs from payment date by 6 days,True,False,True,POSTED,SUCCESS,6.0,0.0,0.0,6.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,194180.18,194180.18,GW-145871,MATCHED,0.0,True,1,0,YES,0,0.077,0,LOW,No major deterministic risk factor detected
TXN0269,PAY0269,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,122271.01,122261.01,GW-639293,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9931,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0270,PAY0270,DATE_MISMATCH,Bank transaction date differs from payment date by 8 days,True,False,True,POSTED,SUCCESS,8.0,0.0,0.0,8.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,72199.66,72199.66,GW-688090,MATCHED,0.0,True,1,0,YES,1,0.8334,1,CRITICAL,Date difference is 8 days
TXN0271,PAY0271,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,38099.72,38099.72,GW-212015,MATCHED,0.0,True,1,0,YES,0,0.0214,0,LOW,No major deterministic risk factor detected
TXN0272,PAY0272,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,49091.55,49091.55,GW-690649,MATCHED,0.0,True,1,0,YES,0,0.0281,0,LOW,No major deterministic risk factor detected
TXN0273,PAY0273,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,4008.44,4008.44,GW-469270,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0274,PAY0274,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,54760.9,54760.9,GW-700145,MATCHED,0.0,True,1,0,YES,0,0.0217,0,LOW,No major deterministic risk factor detected
TXN0275,PAY0275,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,8051.17,8051.17,GW-998673,MATCHED,0.0,True,1,0,YES,0,0.0273,0,LOW,No major deterministic risk factor detected
TXN0276,PAY0276,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,9781.68,9781.68,GW-977621,MATCHED,0.0,True,1,0,YES,0,0.0519,0,LOW,No major deterministic risk factor detected
TXN0277,PAY0277,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,87502.05,87502.05,GW-592537,MATCHED,0.0,True,1,0,YES,0,0.029,0,LOW,No major deterministic risk factor detected
TXN0278,PAY0278,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,70645.64,70645.64,GW-781570,MATCHED,0.0,True,1,0,YES,0,0.022,0,LOW,No major deterministic risk factor detected
TXN0279,PAY0279,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,14317.3,14317.3,GW-553405,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0280,PAY0280,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,4017.37,4017.37,GW-439293,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0281,PAY0281,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,67793.09,67793.09,GW-374761,MATCHED,0.0,True,1,0,YES,0,0.0219,0,LOW,No major deterministic risk factor detected
TXN0282,PAY0282,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,1597.25,1597.25,GW-510979,MATCHED,0.0,True,1,0,YES,0,0.0208,0,LOW,No major deterministic risk factor detected
TXN0283,PAY0283,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3201.68,3201.68,GW-756391,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0284,PAY0284,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,65102.69,65102.69,GW-989404,MATCHED,0.0,True,1,0,YES,0,0.0219,0,LOW,No major deterministic risk factor detected
TXN0285,PAY0285,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,18449.01,18449.01,GW-999555,MATCHED,0.0,True,1,0,YES,0,0.0275,0,LOW,No major deterministic risk factor detected
TXN0286,PAY0242,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,41156.39,41156.39,GW-113122,DUPLICATE_PAYMENT,0.0,False,1,44,YES,1,0.9946,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0287,PAY0287,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,4195.37,4195.37,GW-105812,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0288,PAY0288,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,8897.32,8897.32,GW-856303,MATCHED,0.0,True,1,0,YES,0,0.0312,0,LOW,No major deterministic risk factor detected
TXN0289,PAY0289,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0,5.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,31429.69,31429.69,GW-609954,MATCHED,0.0,True,1,0,YES,0,0.0601,0,LOW,No major deterministic risk factor detected
TXN0290,PAY0290,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,186879.35,186879.35,GW-433130,MATCHED,0.0,True,1,0,YES,0,0.024,0,LOW,No major deterministic risk factor detected
TXN0291,PAY0291,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,113526.36,113526.36,GW-192260,MATCHED,0.0,True,1,0,YES,0,0.0491,0,LOW,No major deterministic risk factor detected
TXN0292,PAY0292,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,80780.99,161561.97,GW-833225,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9932,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0293,PAY0293,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,116355.12,116355.12,GW-825708,MATCHED,0.0,True,1,0,YES,0,0.0227,0,LOW,No major deterministic risk factor detected
TXN0294,PAY0294,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,197650.65,197650.65,GW-147284,MATCHED,0.0,True,1,0,YES,0,0.036,0,LOW,No major deterministic risk factor detected
TXN0295,PAY0295,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,12266.03,12266.03,GW-953354,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0296,PAY0296,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,24427.77,24427.77,GW-168450,MATCHED,0.0,True,1,0,YES,0,0.0316,0,LOW,No major deterministic risk factor detected
TXN0297,PAY0297,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,2726.7,2726.7,GW-994913,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0298,PAY0298,DATE_MISMATCH,Bank transaction date differs from payment date by 18 days,True,False,True,POSTED,SUCCESS,18.0,0.0,0.0,18.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,44467.95,44467.95,GW-785803,MATCHED,0.0,True,1,0,YES,1,0.9518,1,CRITICAL,Date difference is 18 days
TXN0299,PAY0299,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3659.99,3659.99,GW-457386,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0300,PAY0300,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,15214.19,15214.19,GW-547562,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0301,PAY0301,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3567.2,3567.2,GW-767571,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0302,PAY0302,DATE_MISMATCH,Bank transaction date differs from payment date by 20 days,True,False,True,POSTED,SUCCESS,20.0,0.0,0.0,20.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,43252.86,43252.86,GW-438762,MATCHED,0.0,True,1,0,YES,1,0.963,1,CRITICAL,Date difference is 20 days
